"asin";"name";"rating";"date";"verified";"helpfulVotes"
"B07FZHHQB8";"Safe";1;"27-May-19";"TRUE";4
"B07FZHHQB8";"Amazon Customer";2;"12-May-19";"TRUE";3
"B07FZHHQB8";"chris pardo";3;"20-Apr-19";"TRUE";3
"B07FZHHQB8";"Rose";4;"18-Jul-19";"TRUE";1
"B07FZHHQB8";"Lorenzo";5;"20-Sep-18";"TRUE";2
"B07FZHHQB8";"Love it!!!";1;"19-Aug-19";"TRUE";1
"B07FZHHQB8";"Jacqueline LeTourneau";1;"28-May-19";"TRUE";2
"B07FZHHQB8";"Juan J Chagoya jr";5;"07-Jun-19";"TRUE";1
"B07FZHHQB8";"A5l1e3x";5;"19-Sep-18";"TRUE";3
"B07FZHHQB8";"Brandon Wombold";1;"02-Aug-19";"TRUE";1
"B07FZHHQB8";"Claudia C.";4;"20-Dec-18";"TRUE";2
"B07FZHHQB8";"Kenneth R. Wortley";5;"19-Mar-19";"TRUE";1
"B07FZHHQB8";"TCW";4;"28-Jan-19";"TRUE";1
"B07FZHHQB8";"Sorbert";5;"19-Oct-18";"TRUE";2
"B07FZHHQB8";"Dennis Cabarle";5;"31-Jan-19";"TRUE";1
"B07FZHHQB8";"Khoa Bui";5;"01-Oct-18";"TRUE";2
"B07FZHHQB8";"Mavis Nk.";1;"07-Mar-19";"TRUE";1
"B07FZHHQB8";"Logan 5ive";5;"22-Jan-19";"TRUE";1
"B07FZHHQB8";"Cathy";5;"25-Jul-19";"TRUE";1
"B07FZHHQB8";"J. Griffin";5;"12-Sep-18";"TRUE";2
"B07FZHHQB8";"Amazon Customer";5;"04-Sep-18";"TRUE";3
"B07FZHHQB8";"Stephanie Luken";1;"22-Jul-19";"TRUE";2
"B07FZHHQB8";"Amazon Customer";5;"26-Mar-19";"TRUE";1
"B07FZHHQB8";"Amazon Customer";5;"19-Oct-18";"TRUE";3
"B07FZHHQB8";"Amazon Customer";1;"02-Mar-19";"TRUE";2
"B07FZHHQB8";"Logan";5;"10-Nov-18";"TRUE";1
"B07FZHHQB8";"OtakuRichy";5;"21-Jan-19";"TRUE";1
"B07FZHHQB8";"K lo";5;"10-Apr-19";"TRUE";2
"B07FZHHQB8";"Leisa Williamson";1;"08-Jun-19";"TRUE";1
"B07FZHHQB8";"Ismael";1;"15-Nov-18";"TRUE";19
"B07FZHHQB8";"Christian A";3;"17-Feb-19";"TRUE";1
"B07FZHHQB8";"Charles";5;"29-Jun-19";"TRUE";1
"B07FZHHQB8";"Francisco";1;"20-Nov-18";"TRUE";2
"B07FZHHQB8";"Tina A. Mauriello";5;"08-Jun-19";"TRUE";1
"B07FZHHQB8";"EFILING, LLC";5;"06-Feb-19";"TRUE";1
"B07FZHHQB8";"Lizong";4;"01-Feb-19";"TRUE";1
"B07FZHHQB8";"Julie H.";1;"03-Aug-19";"TRUE";2
"B07FZHHQB8";"Duane";5;"28-Feb-19";"TRUE";1
"B07FZHHQB8";"Alex Sal";5;"16-Jan-19";"TRUE";1
"B07FZHHQB8";"bryan johnson";5;"20-Sep-18";"TRUE";1
"B07FZHHQB8";"Taylor Havens";4;"07-Apr-19";"TRUE";2
"B07FZHHQB8";"Amazon Customer";1;"26-Feb-19";"TRUE";1
"B07FZHHQB8";"Becky Harry";4;"29-Dec-18";"TRUE";1
"B07FZHHQB8";"kevin mcdonald";1;"07-Apr-19";"TRUE";1
"B07FZHHQB8";"Trevor N.";5;"13-Oct-18";"TRUE";2
"B07FZHHQB8";"dave";1;"27-Dec-18";"TRUE";1
"B07FZHHQB8";"MARCOS HILU T";5;"19-Oct-18";"TRUE";2
"B07FZHHQB8";"Joseph Fiore";2;"21-May-19";"TRUE";1
"B07FZHHQB8";"Amazon Customer";5;"05-Jul-19";"TRUE";1
"B07FZHHQB8";"R. Lim";5;"21-Sep-18";"TRUE";2
"B07FZHHQB8";"Hector";5;"27-Aug-19";"TRUE";1
"B07FZHHQB8";"Garry & Tracy Jobe";5;"28-Sep-18";"TRUE";1
"B07FZHHQB8";"Engineer";5;"23-May-19";"TRUE";1
"B07FZHHQB8";"Doug Howard";5;"23-Oct-18";"TRUE";1
"B07FZHHQB8";"Amazon Customer";1;"03-Dec-18";"TRUE";1
"B07FZHHQB8";"Bernard";1;"29-Dec-18";"TRUE";2
"B07FZHHQB8";"Fadi Katto";5;"08-Sep-18";"TRUE";2
"B07FZHHQB8";"Edward French";5;"21-Sep-18";"TRUE";2
"B07FZHHQB8";"Darcy Searle";4;"07-Jan-19";"TRUE";1
"B07FZHHQB8";"Jagger Cox";1;"08-Jan-19";"TRUE";1
"B07FZHHQB8";"K.C.";1;"11-Mar-19";"TRUE";1
"B07FZHHQB8";"Brian Barron";5;"08-Oct-18";"TRUE";1
"B07FZHHQB8";"Perle";1;"27-Feb-19";"TRUE";1
"B07FZHHQB8";"Wolfie";5;"21-Feb-19";"TRUE";1
"B07FZHHQB8";"Amazon Customer";5;"26-Nov-18";"TRUE";1
"B07FZHHQB8";"daniel";5;"28-Jan-19";"TRUE";1
"B07FZHHQB8";"Jeff Price";5;"31-Jan-19";"TRUE";1
"B07FZHHQB8";"Rick Eutsler";1;"03-May-19";"FALSE";17
"B07FZHHQB8";"kk";4;"26-Sep-18";"TRUE";1
"B07FZHHQB8";"LEANNE";1;"14-Jul-19";"TRUE";1
"B07FZHHQB8";"satya tarun";2;"03-Jan-19";"TRUE";1
"B07FZHHQB8";"Ralph Martinez";5;"02-Sep-19";"TRUE";1
"B07FZHHQB8";"Kim";1;"23-Jun-19";"TRUE";1
"B07FZHHQB8";"Maggie & Jeremy";5;"05-Dec-18";"TRUE";1
"B07FZHHQB8";"Stephen Dorris";5;"22-May-19";"TRUE";1
"B07FZHHQB8";"Naveen Hiraskar";5;"25-Sep-18";"TRUE";1
"B07FZHHQB8";"BrightonFun1";4;"04-Sep-18";"TRUE";6
"B07FZHHQB8";"Carlos Renan";5;"13-Oct-18";"TRUE";1
"B07FZHHQB8";"C.A.";5;"10-Sep-18";"FALSE";14
"B07FZHHQB8";"Amazon Customer";5;"04-Oct-18";"TRUE";1
"B07FZHHQB8";"William";3;"08-Sep-18";"FALSE";12
"B07FZHHQB8";"Amazon Customer";3;"01-Sep-18";"FALSE";17
"B07FZHHQB8";"Joe";1;"17-Sep-18";"FALSE";21
"B07FZHHQB8";"Philip Y.";2;"07-Sep-18";"FALSE";14
"B07FZHHQB8";"Extrafot";2;"19-Apr-19";"FALSE";3
"B07FZHHQB8";"Wolffe Crowe";1;"03-May-19";"FALSE";1
"B07FZHHQB8";"Kindle Customer";1;"05-Nov-18";"FALSE";6
"B07FZHHQB8";"vintageharper";1;"10-Dec-18";"FALSE";1
"B07FZHHQB8";"T-Bone";1;"18-Apr-19";"FALSE";1
"B07FZHHQB8";"Melissa";3;"18-Sep-18";"FALSE";11
"B07FZHHQB8";"Amazon Customer";5;"07-Nov-18";"FALSE";2
"B07FZHHQB8";"PG";3;"07-Nov-18";"FALSE";3
"B07FZHHQB8";"Jonathan";1;"30-Nov-18";"FALSE";1
"B07FZHHQB8";"Jason Kolano";1;"13-Aug-19";"FALSE";1
"B07FZHHQB8";"William Scott";1;"30-May-19";"FALSE";1
"B07FZHHQB8";"Aaron";1;"14-Dec-18";"FALSE";1
"B07FZHHQB8";"Meep Meep";1;"05-Feb-19";"FALSE";1
"B07FZHHQB8";"Bethany H.";3;"28-Oct-18";"FALSE";1
"B07FZHHQB8";"JoshIII";1;"05-Jan-19";"FALSE";1
"B07FZHHQB8";"Brittany";5;"02-Dec-18";"FALSE";1
"B07FZHHQB8";"Customer";3;"14-Apr-19";"FALSE";1
"B07FZHHQB8";"breanna H.";5;"22-Oct-18";"FALSE";1
"B07FZHHQB8";"Nena";5;"25-Aug-18";"TRUE";49
"B07FZHHQB8";"David Dobles";5;"26-Aug-18";"TRUE";58
"B07FZHHQB8";"TBO";5;"28-Aug-18";"TRUE";24
"B07FZHHQB8";"Kenneth G.";1;"19-Nov-18";"TRUE";21
"B07FZHHQB8";"Minhcalla Ink Reviews";4;"15-Sep-18";"TRUE";13
"B07FZHHQB8";"Datta Groover";1;"09-Jan-19";"TRUE";13
"B07FZHHQB8";"Garrett S.";5;"03-Sep-18";"TRUE";13
"B07FZHHQB8";"DTCG";4;"20-Sep-18";"TRUE";12
"B07FZHHQB8";"Hannelore Nichols";1;"23-Oct-18";"TRUE";10
"B07FZHHQB8";"Calvin T. Yang";1;"28-Oct-18";"TRUE";9
"B07FZHHQB8";"WildBill";5;"06-Sep-18";"TRUE";12
"B07FZHHQB8";"Francesco L";5;"30-Aug-18";"TRUE";6
"B07FZHHQB8";"Kindle Customer";1;"28-Apr-19";"TRUE";4
"B07FZHHQB8";"Amazon Customer";5;"14-Sep-18";"TRUE";8
"B07FZHHQB8";"Donald";1;"23-Apr-19";"TRUE";4
"B07FZHHQB8";"Anthony";5;"03-Apr-19";"TRUE";3
"B07FZHHQB8";"Omar Sanchez";1;"28-Dec-18";"TRUE";4
"B07FZHHQB8";"Mike W.";2;"07-Oct-18";"TRUE";4
"B07FZHHQB8";"Prashnaveet. P";3;"13-May-19";"TRUE";2
"B07FZHHQB8";"Linda Jo Martin";5;"07-Jan-19";"TRUE";1
"B07FZHHQB8";"JaXx910";1;"23-Nov-18";"TRUE";4
"B07FZHHQB8";"Amazon Customer";5;"23-Jan-19";"TRUE";3
"B07FZHHQB8";"William T. Pearson";5;"23-Nov-18";"TRUE";2
"B07FZHHQB8";"jim";5;"04-May-19";"TRUE";1
"B07FZHHQB8";"B100";5;"06-Nov-18";"TRUE";1
"B07FZHHQB8";"Kindle Customer";1;"19-Feb-19";"TRUE";2
"B07FZHHQB8";"JBoyd";1;"28-Jul-19";"TRUE";1
"B07FZHHQB8";"Jordan M";5;"23-Sep-18";"TRUE";3
"B07FZHHQB8";"Christopher G.";4;"27-Nov-18";"TRUE";1
"B07FZHHQB8";"Gregory P. Alford";4;"20-Dec-18";"TRUE";1
"B07FZHHQB8";"Kapelcm";1;"02-Feb-19";"TRUE";2
"B07FZHHQB8";"tammy bentley";1;"17-Jun-19";"TRUE";1
"B07FZHHQB8";"Phill";1;"06-Feb-19";"TRUE";2
"B07FZHHQB8";"AMINA JABRI";1;"17-Apr-19";"TRUE";1
"B07FZHHQB8";"Steve Klamm";1;"16-Jan-19";"TRUE";2
"B07FZHHQB8";"Muni";1;"20-May-19";"TRUE";1
"B07FZHHQB8";"Cally";5;"29-Sep-18";"TRUE";1
"B07FZHHQB8";"Carrie Baggett";2;"03-Dec-18";"TRUE";1
"B07FZHHQB8";"Michael";5;"19-Jul-19";"TRUE";1
"B07FZHHQB8";"IronNam";5;"29-Nov-18";"TRUE";1
"B07FZHHQB8";"David B";5;"23-Sep-18";"TRUE";1
"B07FZHHQB8";"Milton or Betty Saba";2;"02-Dec-18";"TRUE";1
"B07FZHHQB8";"Sipicup";5;"17-Jan-19";"TRUE";1
"B07FZHHQB8";"Amazon Customer";5;"20-Mar-19";"TRUE";1
"B07FZHHQB8";"E. Xixis";5;"10-Oct-18";"TRUE";1
"B07FZHHQB8";"Jose Sabat";5;"07-Jun-19";"TRUE";1
"B07FZHHQB8";"The Lawson's";1;"27-Mar-19";"TRUE";1
"B07FZHHQB8";"Karl";5;"11-Jul-19";"TRUE";1
"B07FZHHQB8";"Ron";5;"23-Sep-18";"TRUE";1
"B07FZHHQB8";"Amazon Customer";1;"24-Feb-19";"TRUE";1
"B07FZHHQB8";"Musarub Khan";5;"10-Oct-18";"TRUE";1
"B07FZHHQB8";"NEETA";1;"02-Apr-19";"TRUE";1
"B07FZHHQB8";"Henry";5;"01-Nov-18";"TRUE";1
"B07FZHHQB8";"more";5;"17-Nov-18";"TRUE";1
"B07FZHHQB8";"terrence";5;"20-Sep-18";"TRUE";1
"B07FZHHQB8";"$+☆L!N";4;"18-Dec-18";"TRUE";1
"B07FZHHQB8";"Jesus Rodriguez";5;"30-Aug-18";"TRUE";2
"B07FZHHQB8";"Raymond A.";4;"18-Nov-18";"TRUE";1
"B07FZHHQB8";"DanceHistorian";4;"04-Sep-18";"TRUE";13
"B07FZHHQB8";"Florin P.";1;"24-Oct-18";"FALSE";12
"B07FZHHQB8";"LARRY";1;"09-Oct-18";"FALSE";11
"B07FZHHQB8";"Amritapa Pattanayak";5;"24-Aug-18";"FALSE";21
"B07FZHHQB8";"Jeff Edwards";5;"08-Aug-19";"FALSE";1
"B07FZHHQB8";"Johnny";1;"23-Feb-19";"FALSE";1
"B07FZHHQB8";"Dameian Battle, MBA";5;"05-Mar-19";"FALSE";1
"B07FZHHQB8";"mike noble";3;"03-Sep-18";"FALSE";8
"B07FZHHQB8";"McGee";3;"10-May-19";"FALSE";1
"B07FZHHQB8";"Robert E.";1;"27-Dec-18";"FALSE";2
"B07FZHHQB8";"rodsterafus70";2;"08-Aug-19";"FALSE";1
"B07FZHHQB8";"Dakkia";5;"05-Dec-18";"FALSE";1
"B07FZHHQB8";"Jennifer Briglin";5;"31-Aug-18";"FALSE";3
"B07FZHHQB8";"Artug";5;"11-Oct-18";"FALSE";1
"B07FZHHQB8";"A K Q 10 2";1;"20-Sep-18";"FALSE";13
"B07FZHHQB8";"Rick";5;"11-Oct-18";"FALSE";2
"B07G2S7CT3";"William Sargent";5;"13-Dec-18";"TRUE";7
"B07G2S7CT3";"Robert Walling";2;"24-Jan-19";"TRUE";3
"B07G2S7CT3";"Amazon Customer";5;"25-Jan-19";"TRUE";6
"B07G2S7CT3";"Amazon Customer";5;"23-Dec-18";"TRUE";5
"B07G2S7CT3";"Jorge Diaz";5;"01-Dec-18";"TRUE";4
"B07G2S7CT3";"Papi";5;"17-Jan-19";"TRUE";1
"B07G2S7CT3";"Jose Antonio Perez Guerra";5;"22-Mar-19";"TRUE";2
"B07G2S7CT3";"AfricanVenus";4;"17-Jan-19";"TRUE";4
"B07G3T73J5";"Me";3;"05-Mar-19";"TRUE";1
"B07G4G6C2L";"Chris Bennett";1;"13-Jul-19";"TRUE";7
"B07G4G6C2L";"Britta H.";5;"05-May-19";"TRUE";8
"B07G4G6C2L";"Stophe17";5;"09-Apr-19";"TRUE";6
"B07G4G6C2L";"Shanon L Rago";5;"28-Jan-19";"TRUE";7
"B07G4G6C2L";"Jay Be";5;"14-Nov-18";"TRUE";8
"B07G4G6C2L";"Miami";5;"11-Apr-19";"TRUE";5
"B07G4G6C2L";"Rachel Chasse";5;"05-Sep-19";"TRUE";2
"B07G4G6C2L";"Amazon Customer";2;"30-Jun-19";"TRUE";3
"B07G4G6C2L";"Amazon Customer";1;"10-Aug-19";"TRUE";1
"B07G4G6C2L";"Cliente de Amazon";5;"21-Aug-19";"TRUE";1
"B07G4G6C2L";"Patrick Ahern";5;"20-Apr-19";"TRUE";2
"B07G4G6C2L";"ronndre";5;"19-Aug-19";"TRUE";1
"B07G4G6C2L";"Shaylee";5;"22-Jul-19";"TRUE";2
"B07G4G6C2L";"Michael Simms";1;"05-Jun-19";"TRUE";1
"B07G4G6C2L";"Mary Hall";4;"26-Jan-19";"FALSE";12
"B07G4G6C2L";"Wally";1;"11-Dec-18";"FALSE";11
"B07G4G6C2L";"Jasmine";3;"06-Mar-19";"FALSE";3
"B07G4G6C2L";"Michael in Silver City, New Mexico.";5;"23-May-19";"FALSE";2
"B07G4G6C2L";"Luis Vargas";5;"28-Jul-19";"FALSE";1
"B07G4G6C2L";"Jean Chapman";5;"27-Nov-18";"TRUE";9
"B07G4G6C2L";"tim david";4;"21-Jul-19";"TRUE";1
"B07G4G6C2L";"Natural";5;"09-Jul-19";"TRUE";1
"B07G4G6C2L";"Miki";5;"02-Jun-19";"TRUE";1
"B07G4G6C2L";"S. Niemi";1;"04-Jun-19";"FALSE";3
"B07G4G6C2L";"Floyd durham";1;"12-Jul-19";"FALSE";2
"B07G4G6C2L";"A. Theocharis";1;"06-Aug-19";"FALSE";1
"B07G4G6C2L";"Shay";5;"15-May-19";"FALSE";1
"B07G5NL6RB";"Martin Orbegoso";1;"08-Feb-19";"TRUE";17
"B07G5NL6RB";"JOE SPOREA";5;"25-Dec-18";"TRUE";18
"B07G5NL6RB";"Jose Bebelagua";3;"12-Jan-19";"TRUE";16
"B07G5NL6RB";"Joseph Mendy";5;"02-Dec-18";"TRUE";16
"B07G5NL6RB";"Zimmermann";1;"27-Nov-18";"TRUE";16
"B07G5NL6RB";"Conrad D.";5;"18-Jan-19";"TRUE";15
"B07G5NL6RB";"shadae";5;"25-Nov-18";"TRUE";14
"B07G5NL6RB";"Vancisa Francis";1;"05-Jan-19";"TRUE";8
"B07G5NL6RB";"Evan Wolkner";1;"27-May-19";"TRUE";3
"B07G5NL6RB";"deviouss";1;"05-Apr-19";"TRUE";2
"B07G5NL6RB";"Smilingwink";1;"26-Jul-19";"TRUE";1
"B07G5NL6RB";"Tika Toney";5;"11-Jun-19";"TRUE";1
"B07G5NL6RB";"Amazon Customer";5;"30-Jun-19";"TRUE";1
"B07G5NL6RB";"Wehe Dunn";1;"29-May-19";"TRUE";2
"B07G5NL6RB";"Deardra";5;"04-Aug-19";"TRUE";1
"B07G5NL6RB";"Perpette";5;"02-Jul-19";"TRUE";1
"B07G5NL6RB";"nickolov";5;"22-Oct-18";"TRUE";10
"B07G5NL6RB";"PERNELL ROACH";5;"10-Jan-19";"TRUE";2
"B07G5NL6RB";"Debbie Allen";4;"04-Jan-19";"TRUE";2
"B07G5NL6RB";"Cesar Campos";5;"10-May-19";"TRUE";1
"B07G5NL6RB";"lisa";1;"17-Jul-19";"TRUE";1
"B07G5NL6RB";"Juan Carlos Saavedra";5;"17-Dec-18";"TRUE";1
"B07G5NL6RB";"Lol";1;"18-Dec-18";"FALSE";1
"B07G5NL6RB";"JENNIFER";1;"03-Dec-18";"TRUE";15
"B07G5NL6RB";"Amazon Customer";5;"29-Sep-18";"TRUE";8
"B07G5NL6RB";"gazi sabo";5;"02-Dec-18";"TRUE";2
"B07G5NL6RB";"Rohey Mbye";5;"24-Dec-18";"TRUE";1
"B07G7JQCNX";"OldSchool";4;"19-Oct-18";"TRUE";59
"B07G7JQCNX";"AmazonAddict";4;"20-Nov-18";"TRUE";18
"B07G7JQCNX";"Amazon Customer";2;"26-Oct-18";"TRUE";13
"B07G7JQCNX";"MeetriOmega";5;"26-Nov-18";"TRUE";10
"B07G7JQCNX";"Joseph";2;"04-Nov-18";"TRUE";11
"B07G7JQCNX";"Doug";2;"10-Dec-18";"TRUE";6
"B07G7JQCNX";"MY-VU";3;"19-Oct-18";"TRUE";3
"B07G7JQCNX";"Dominique Myers";5;"26-Mar-19";"TRUE";5
"B07G7JQCNX";"svx45";5;"05-Feb-19";"TRUE";2
"B07G7JQCNX";"Amazon Customer";5;"23-Feb-19";"TRUE";3
"B07G7JQCNX";"Cory Granata";1;"20-Dec-18";"TRUE";4
"B07G7JQCNX";"Neyro";5;"02-Nov-18";"TRUE";5
"B07G7JQCNX";"Reginald W. Morris";3;"18-Jan-19";"TRUE";2
"B07G7JQCNX";"Celso Fernando F Ribeiro";1;"15-Mar-19";"TRUE";2
"B07G7JQCNX";"some dude";3;"05-Feb-19";"TRUE";2
"B07G7JQCNX";"System67";4;"17-Apr-19";"TRUE";3
"B07G7JQCNX";"sharon";2;"21-Apr-19";"TRUE";1
"B07G7JQCNX";"Yeniffer";1;"17-Jan-19";"TRUE";1
"B07G7JQCNX";"Russell Gregoire";4;"14-Apr-19";"TRUE";1
"B07G7JQCNX";"Colin C";4;"06-Nov-18";"TRUE";1
"B07G7JQCNX";"Roselyn M Felizardo";5;"16-May-19";"TRUE";1
"B07G7JQCNX";"Matt Ostler";1;"17-Jan-19";"TRUE";1
"B07G7JQCNX";"Diana Cabeza";5;"19-Apr-19";"TRUE";1
"B07G7JQCNX";"Lusine";5;"26-Oct-18";"TRUE";1
"B07G7JQCNX";"J";5;"19-Oct-18";"TRUE";1
"B07G7JQCNX";"Esha";1;"14-Oct-18";"TRUE";3
"B07G7JQCNX";"Fan";5;"11-Aug-18";"TRUE";9
"B07G7JQCNX";"ALEXANDER DUMAS";3;"20-Aug-18";"FALSE";2
"B07G7JQCNX";"Matt";5;"26-Oct-18";"TRUE";8
"B07G7JQCNX";"Tom Smith";1;"24-Mar-19";"TRUE";1
"B07G7JQCNX";"Luis santiago";5;"13-May-19";"TRUE";1
"B07G7JQCNX";"Mustapha K.";5;"24-Nov-18";"TRUE";2
"B07G7JQCNX";"Amazon Customer";5;"09-Nov-18";"TRUE";1
"B07G7JQCNX";"jhoan saenz";2;"13-Nov-18";"TRUE";1
"B07G7JQCNX";"N. Hernandez";4;"14-Apr-19";"TRUE";1
"B07G7JQCNX";"Tekni Popperz";4;"14-Apr-19";"TRUE";1
"B07G7JQCNX";"Nestor Sanchez";5;"15-Apr-19";"TRUE";1
"B07G7JQCNX";"S. P. Lewin";3;"26-Nov-18";"FALSE";1
"B07G7N1MD2";"Stephen Davis";5;"13-Feb-19";"TRUE";14
"B07G7N1MD2";"Reviewer";2;"08-Feb-19";"TRUE";10
"B07G7N1MD2";"Kindle Customer";3;"04-Jun-19";"TRUE";4
"B07G7N1MD2";"Gabby by the Sea";4;"31-May-19";"TRUE";4
"B07G7N1MD2";"Amazon Customer";2;"04-May-19";"TRUE";5
"B07G7N1MD2";"Jennifer Crumpler";5;"09-Mar-19";"TRUE";5
"B07G7N1MD2";"Phil";1;"27-Feb-19";"TRUE";3
"B07G7N1MD2";"Rockett";5;"20-Feb-19";"TRUE";1
"B07G7N1MD2";"FelipeAV";5;"09-Jan-19";"TRUE";1
"B07G7N1MD2";"Casey Stenzel";1;"07-May-19";"FALSE";2
"B07G7N1MD2";"kevin";1;"08-Feb-19";"FALSE";2
"B07G7N1MD2";"Carol Brewster";5;"07-Jan-19";"TRUE";16
"B07G7N1MD2";"braintwo";4;"25-Dec-18";"TRUE";7
"B07G7N1MD2";"Daniel R. H. (DRH)";5;"10-Dec-18";"TRUE";5
"B07G7N1MD2";"Amazon Customer";3;"25-Nov-18";"FALSE";23
"B07G7N1MD2";"coasttoast";5;"31-Aug-19";"TRUE";1
"B07G7N1MD2";"Ariel";1;"28-Jan-19";"FALSE";2
"B07G7QZKBG";"Maria H.";5;"28-Apr-19";"TRUE";2
"B07G7QZKBG";"Ely";5;"26-May-19";"TRUE";1
"B07G7QZKBG";"Mauricio Gutierrez";2;"15-Apr-19";"TRUE";1
"B07G8VPHG3";"Evan";5;"23-Oct-18";"TRUE";35
"B07G8VPHG3";"expertlover213";5;"13-Nov-18";"TRUE";20
"B07G8VPHG3";"JIANBOHU";1;"04-May-19";"TRUE";11
"B07G8VPHG3";"Kahlos Mahn";5;"12-Jan-19";"TRUE";7
"B07G8VPHG3";"Josh";5;"10-Dec-18";"TRUE";5
"B07G8VPHG3";"Arif I";2;"05-Nov-18";"TRUE";5
"B07G8VPHG3";"Joe M";5;"11-Jun-19";"TRUE";2
"B07G8VPHG3";"Amazon Customer";3;"20-Dec-18";"TRUE";3
"B07G8VPHG3";"PieterB";3;"22-Jan-19";"TRUE";2
"B07G8VPHG3";"Hunter G";5;"25-Jun-19";"TRUE";1
"B07G8VPHG3";"SM";5;"16-Feb-19";"TRUE";3
"B07G8VPHG3";"Sandra";4;"26-Dec-18";"TRUE";4
"B07G8VPHG3";"Cleavon Campbell";4;"31-Jan-19";"TRUE";1
"B07G8VPHG3";"DJ";5;"25-Nov-18";"TRUE";3
"B07G8VPHG3";"DoñitaVirá";4;"26-Apr-19";"TRUE";1
"B07G8VPHG3";"Amazon Customer";5;"02-Nov-18";"TRUE";2
"B07G8VPHG3";"Taj Reviewer";2;"26-Jan-19";"TRUE";2
"B07G8VPHG3";"K. R Tarasi";5;"09-Apr-19";"TRUE";1
"B07G8VPHG3";"Yelania";1;"10-Apr-19";"TRUE";1
"B07G8VPHG3";"LV";3;"28-Feb-19";"FALSE";1
"B07G8VPHG3";"Olivia";5;"03-Nov-18";"TRUE";21
"B07G8VPHG3";"RED DRAGON";5;"23-Mar-19";"TRUE";1
"B07G8VPHG3";"ManningChan";5;"20-Jan-19";"TRUE";2
"B07G8VPHG3";"HMarie";5;"31-Mar-19";"TRUE";1
"B07G8VPHG3";"Jody S.";2;"07-Jul-19";"TRUE";1
"B07G8VPHG3";"Ernesto Ricardo Ojeda";4;"22-Apr-19";"TRUE";1
"B07G8VPHG3";"Floro detergent";1;"23-Feb-19";"TRUE";2
"B07G8VPHG3";"Aleksandr Nayshtut";3;"02-Nov-18";"TRUE";3
"B07G8VPHG3";"Krylos";5;"29-Sep-18";"FALSE";16
"B07G8VPHG3";"J. Kinney";1;"05-Feb-19";"FALSE";2
"B07GCBWWPL";"Rr";1;"15-Jan-19";"TRUE";82
"B07GCBWWPL";"Mervin";3;"04-Oct-18";"TRUE";65
"B07GCBWWPL";"Andrea B";5;"12-Sep-18";"TRUE";44
"B07GCBWWPL";"Long Do";5;"11-Jun-19";"TRUE";32
"B07GCBWWPL";"Chuck Rambo";5;"19-Jan-19";"TRUE";21
"B07GCBWWPL";"Claudia Lorena";3;"08-Jun-19";"TRUE";18
"B07GCBWWPL";"PhoenixAZ";5;"10-Feb-19";"TRUE";17
"B07GCBWWPL";"Nicolas";1;"27-Aug-18";"TRUE";66
"B07GCBWWPL";"Amazon Customer";5;"06-Jun-19";"TRUE";6
"B07GCBWWPL";"Robert";1;"02-Feb-19";"TRUE";11
"B07GCBWWPL";"Brandon Sanchez";5;"03-Nov-18";"TRUE";9
"B07GCBWWPL";"Abanoub";5;"31-Mar-19";"TRUE";4
"B07GCBWWPL";"Milton";5;"09-Jul-19";"TRUE";2
"B07GCBWWPL";"SiennaStix";5;"07-Sep-19";"TRUE";1
"B07GCBWWPL";"Ernesto Briceño";5;"31-Mar-19";"TRUE";3
"B07GCBWWPL";"Eric L. Spinks";5;"18-Jun-19";"TRUE";2
"B07GCBWWPL";"Andrew. K";5;"26-Jun-19";"TRUE";1
"B07GCBWWPL";"shawntelle h.";3;"03-Jun-19";"TRUE";1
"B07GCBWWPL";"mark anthony";4;"29-Oct-18";"TRUE";3
"B07GCBWWPL";"Melissahauntme";1;"07-Jul-19";"TRUE";3
"B07GCBWWPL";"just a consumer";1;"20-Aug-19";"TRUE";1
"B07GCBWWPL";"Amazon Customer";5;"06-Aug-19";"TRUE";1
"B07GCBWWPL";"Eric Sorensen.";1;"04-Oct-18";"TRUE";10
"B07GCBWWPL";"Alan Munyao";5;"21-Nov-18";"TRUE";2
"B07GCBWWPL";"Sonia Allison";5;"08-Sep-18";"TRUE";10
"B07GCBWWPL";"NELSON";5;"18-Nov-18";"TRUE";2
"B07GCBWWPL";"Thomas myers";5;"19-May-19";"TRUE";1
"B07GCBWWPL";"PEDRO";5;"23-Mar-19";"TRUE";1
"B07GCBWWPL";"Amazon Customer";1;"02-May-19";"TRUE";1
"B07GCBWWPL";"José L.";5;"28-Jun-19";"TRUE";2
"B07GCBWWPL";"cesar campos";5;"23-Dec-18";"TRUE";1
"B07GCBWWPL";"Challen";5;"06-Aug-19";"TRUE";1
"B07GCBWWPL";"veesonic";5;"09-Sep-19";"TRUE";1
"B07GCBWWPL";"Venkat3";5;"22-Jul-19";"TRUE";1
"B07GCBWWPL";"Amazon Customer";5;"24-Jul-19";"TRUE";1
"B07GCBWWPL";"Michael Copeland";5;"07-Jun-19";"TRUE";1
"B07GCBWWPL";"Like_shopping_Amazon";5;"07-Dec-18";"FALSE";17
"B07GCBWWPL";"Scott Thompson";5;"23-Nov-18";"FALSE";3
"B07GCBWWPL";"Amilcar zambrano";5;"17-Oct-18";"FALSE";2
"B07GCBWWPL";"Thad";5;"29-Mar-19";"FALSE";1
"B07GCBWWPL";"mohammed";5;"24-Aug-18";"FALSE";10
"B07GCBWWPL";"HELP ME, HELP YOU!";1;"23-Aug-18";"FALSE";42
